#	X	Y	Z	
277	9	0	34	43
278	9	0	35	44
279	9	0	36	45
280	10	0	11	12
281	10	0	12	13
282	10	0	13	14
283	10	0	14	15
284	10	0	15	16
285	10	0	16	17
286	10	0	16	19
287	10	0	17	20
288	10	0	18	21
289	10	0	19	22
290	10	0	19	24
291	10	0	20	25
292	10	0	21	26
293	10	0	22	27
294	10	0	23	28
295	10	0	24	29
296	10	0	25	30
297	10	0	26	31
298	10	0	26	33
299	10	0	27	34
300	10	0	28	35
301	10	0	29	36
302	10	0	30	37
303	10	0	31	38
304	10	0	32	39
305	10	0	32	41
306	10	0	33	42
307	10	0	34	43
308	10	0	35	44
309	10	0	36	45
310	10	0	37	46
311	11	0	12	13
312	11	0	13	14
313	11	0	14	15
314	11	0	15	16
315	11	0	16	17
316	11	0	17	18
317	11	0	17	20
318	11	0	18	21
319	11	0	19	22
320	11	0	20	23
321	11	0	20	25
322	11	0	21	26
323	11	0	22	27
324	11	0	23	28
325	11	0	24	29
326	11	0	25	30
327	11	0	26	31
328	11	0	27	32
329	11	0	27	34
330	11	0	28	35
331	11	0	29	36
332	11	0	30	37
333	11	0	31	38
334	11	0	32	39
335	11	0	33	40
336	11	0	33	42
337	11	0	34	43
338	11	0	35	44
339	11	0	36	45
340	11	0	37	46
341	11	0	38	47
342	12	0	13	14
343	12	0	14	15
344	12	0	15	16
345	12	0	16	17
346	12	0	17	18
347	12	0	18	19
348	12	0	18	21
349	12	0	19	22
350	12	0	20	23
351	12	0	21	24
352	12	0	21	26
353	12	0	22	27
354	12	0	23	28
355	12	0	24	29
356	12	0	25	30
357	12	0	26	31
358	12	0	27	32
359	12	0	28	33
360	12	0	28	35
361	12	0	29	36
362	12	0	30	37
363	12	0	31	38
364	12	0	32	39
365	12	0	33	40
366	12	0	34	41
367	12	0	34	43
368	12	0	35	44
369	12	0	36	45
370	12	0	37	46
371	12	0	38	47
372	12	0	39	48
373	13	0	14	15
374	13	0	15	16
375	13	0	16	17
376	13	0	17	18
377	13	0	18	19
378	13	0	19	20
379	13	0	19	22
380	13	0	20	23
381	13	0	21	24
382	13	0	22	25
383	13	0	22	27
384	13	0	23	28
385	13	0	24	29
386	13	0	25	30
387	13	0	26	31
388	13	0	27	32
389	13	0	28	33
390	13	0	29	34
391	13	0	29	36
392	13	0	30	37
393	13	0	31	38
394	13	0	32	39
395	13	0	33	40
396	13	0	34	41
397	13	0	35	42
398	13	0	35	44
399	13	0	36	45
400	13	0	37	46
401	13	0	38	47
402	13	0	39	48
403	13	0	40	49
404	14	0	15	16
405	14	0	16	17
406	14	0	17	18
407	14	0	18	19
408	14	0	19	20
409	14	0	20	21
410	14	0	20	23
411	14	0	21	24
412	14	0	22	25
413	14	0	23	26
414	14	0	23	28
415	14	0	24	29
416	14	0	25	30
417	14	0	26	31
418	14	0	27	32
419	14	0	28	33
420	14	0	29	34
421	14	0	30	35
422	14	0	30	37
423	14	0	31	38
424	14	0	32	39
425	14	0	33	40
426	14	0	34	41
427	14	0	35	42
428	14	0	36	43
429	14	0	36	45
430	14	0	37	46
431	14	0	38	47
432	14	0	39	48
433	14	0	40	49
434	14	0	41	50
435	15	0	16	17
436	15	0	17	18
437	15	0	18	19
438	15	0	19	20
439	15	0	20	21
440	15	0	21	22
441	15	0	21	24
442	15	0	22	25
443	15	0	23	26
444	15	0	24	27
445	15	0	24	29
446	15	0	25	30
447	15	0	26	31
448	15	0	27	32
449	15	0	28	33
450	15	0	29	34
451	15	0	30	35
452	15	0	31	36
453	15	0	31	38
454	15	0	32	39
455	15	0	33	40
456	15	0	34	41
457	15	0	35	42
458	15	0	36	43
459	15	0	37	44
460	15	0	37	46
461	15	0	38	47
462	15	0	39	48
463	15	0	40	49
464	15	0	41	50
465	15	0	42	51
466	16	0	17	18
467	16	0	18	19
468	16	0	19	20
469	16	0	20	21
470	16	0	21	22
471	16	0	22	23
472	16	0	22	25
473	16	0	23	26
474	16	0	24	27
475	16	0	25	28
476	16	0	25	30
477	16	0	26	31
478	16	0	27	32
479	16	0	28	33
480	16	0	29	34
481	16	0	30	35
482	16	0	31	36
483	16	0	32	37
484	16	0	32	39
485	16	0	33	40
486	16	0	34	41
487	16	0	35	42
488	16	0	36	43
489	16	0	37	44
490	16	0	38	45
491	16	0	38	47
492	16	0	39	48
493	16	0	40	49
494	16	0	41	50
495	16	0	42	51
496	16	0	43	52
497	17	0	18	19
498	17	0	19	20
499	17	0	20	21
500	17	0	21	22
501	17	0	22	23
502	17	0	23	24
503	17	0	23	26
504	17	0	24	27
505	17	0	25	28
506	17	0	26	29
507	17	0	26	31
508	17	0	27	32
509	17	0	28	33
510	17	0	29	34
511	17	0	30	35
512	17	0	31	36
513	17	0	32	37
514	17	0	33	38
515	17	0	33	40
516	17	0	34	41
517	17	0	35	42
518	17	0	36	43
519	17	0	37	44
520	17	0	38	45
521	17	0	39	46
522	17	0	39	48
523	17	0	40	49
524	17	0	41	50
525	17	0	42	51
526	17	0	43	52
527	17	0	44	53
528	18	0	19	20
529	18	0	20	21
530	18	0	21	22
531	18	0	22	23
532	18	0	23	24
533	18	0	24	25
534	18	0	24	27
535	18	0	25	28
536	18	0	26	29
537	18	0	27	30
538	18	0	27	32
539	18	0	28	33
540	18	0	29	34
541	18	0	30	35
542	18	0	31	36
543	18	0	32	37
544	18	0	33	38
545	18	0	34	39
546	18	0	34	41
547	18	0	35	42
548	18	0	36	43
549	18	0	37	44
550	18	0	38	45
551	18	0	39	46
552	18	0	40	47
553	18	0	40	49
554	18	0	41	50
555	18	0	42	51
556	18	0	43	52
557	18	0	44	53
558	18	0	45	54
559	19	0	20	21
560	19	0	21	22
561	19	0	22	23
562	19	0	23	24
563	19	0	24	25
564	19	0	25	26
565	19	0	25	28
566	19	0	26	29
567	19	0	27	30
568	19	0	28	31
569	19	0	28	33
570	19	0	29	34
571	19	0	30	35
572	19	0	31	36
573	19	0	32	37
574	19	0	33	38
575	19	0	34	39
576	19	0	35	40
577	19	0	35	42
578	19	0	36	43
579	19	0	37	44
580	19	0	38	45
581	19	0	39	46
582	19	0	40	47
583	19	0	41	48
584	19	0	41	50
585	19	0	42	51
586	19	0	43	52
587	19	0	44	53
588	19	0	45	54
589	19	0	46	55
590	20	0	21	22
591	20	0	22	23
592	20	0	23	24
593	20	0	24	25
594	20	0	25	26
595	20	0	26	27
596	20	0	26	29
597	20	0	27	30
598	20	0	28	31
599	20	0	29	32
600	20	0	29	34
601	20	0	30	35
602	20	0	31	36
603	20	0	32	37
604	20	0	33	38
605	20	0	34	39
606	20	0	35	40
607	20	0	36	41
608	20	0	36	43
609	20	0	37	44
610	20	0	38	45
611	20	0	39	46
612	20	0	40	47
613	20	0	41	48
614	20	0	42	49
615	20	0	42	51
616	20	0	43	52
617	20	0	44	53
618	20	0	45	54
619	20	0	46	55
620	20	0	47	56
621	21	0	22	23
622	21	0	23	24
623	21	0	24	25
624	21	0	25	26
625	21	0	26	27
626	21	0	27	28
627	21	0	27	30
628	21	0	28	31
629	21	0	29	32
630	21	0	30	33
631	21	0	30	35
632	21	0	31	36
633	21	0	32	37
634	21	0	33	38
635	21	0	34	39
636	21	0	35	40
637	21	0	36	41
638	21	0	37	42
639	21	0	37	44
640	21	0	38	45
641	21	0	39	46
642	21	0	40	47
643	21	0	41	48
644	21	0	42	49
645	21	0	43	50
646	21	0	43	52
647	21	0	44	53
648	21	0	45	54
649	21	0	46	55
650	21	0	47	56
651	21	0	48	57
652	22	0	23	24
653	22	0	24	25
654	22	0	25	26
655	22	0	26	27
656	22	0	27	28
657	22	0	28	29
658	22	0	28	31
659	22	0	29	32
660	22	0	30	33
661	22	0	31	34
662	22	0	31	36
663	22	0	32	37
664	22	0	33	38
665	22	0	34	39
666	22	0	35	40
667	22	0	36	41
668	22	0	37	42
669	22	0	38	43
670	22	0	38	45
671	22	0	39	46
672	22	0	40	47
673	22	0	41	48
674	22	0	42	49
675	22	0	43	50
676	22	0	44	51
677	22	0	44	53
678	22	0	45	54
679	22	0	46	55
680	22	0	47	56
681	22	0	48	57
682	22	0	49	58
683	23	0	24	25
684	23	0	25	26
685	23	0	26	27
686	23	0	27	28
687	23	0	28	29
688	23	0	29	30
689	23	0	29	32
690	23	0	30	33
691	23	0	31	34
692	23	0	32	35
693	23	0	32	37
694	23	0	33	38
695	23	0	34	39
696	23	0	35	40
697	23	0	36	41
698	23	0	37	42
699	23	0	38	43
700	23	0	39	44
701	23	0	39	46
702	23	0	40	47
703	23	0	41	48
704	23	0	42	49
705	23	0	43	50
706	23	0	44	51
707	23	0	45	52
708	23	0	45	54
709	23	0	46	55
710	23	0	47	56
711	23	0	48	57
712	23	0	49	58
713	23	0	50	59
714	24	0	25	26
715	24	0	26	27
716	24	0	27	28
717	24	0	28	29
718	24	0	29	30
719	24	0	30	31
720	24	0	30	33
721	24	0	31	34
722	24	0	32	35
723	24	0	33	36
724	24	0	33	38
725	24	0	34	39
726	24	0	35	40
727	24	0	36	41
728	24	0	37	42
729	24	0	38	43
730	24	0	39	44
731	24	0	40	45
732	24	0	40	47
733	24	0	41	48
734	24	0	42	49
735	24	0	43	50
736	24	0	44	51
737	24	0	45	52
738	24	0	46	53
739	24	0	46	55
740	24	0	47	56
741	24	0	48	57
742	24	0	49	58
743	24	0	50	59
744	24	0	51	60
745	25	0	26	27
746	25	0	27	28
747	25	0	28	29
748	25	0	29	30
749	25	0	30	31
750	25	0	31	32
751	25	0	31	34
752	25	0	32	35
753	25	0	33	36
754	25	0	34	37
755	25	0	34	39
756	25	0	35	40
757	25	0	36	41
758	25	0	37	42
759	25	0	38	43
760	25	0	39	44
761	25	0	40	45
762	25	0	41	46
763	25	0	41	48
764	25	0	42	49
765	25	0	43	50
766	25	0	44	51
767	25	0	45	52
768	25	0	46	53
769	25	0	47	54
770	25	0	47	56
771	25	0	48	57
772	25	0	49	58
773	25	0	50	59
774	25	0	51	60
775	25	0	52	61
776	26	0	27	28
777	26	0	28	29
778	26	0	29	30
779	26	0	30	31
780	26	0	31	32
781	26	0	32	33
782	26	0	32	35
783	26	0	33	36
784	26	0	34	37
785	26	0	35	38
786	26	0	35	40
787	26	0	36	41
788	26	0	37	42
789	26	0	38	43
790	26	0	39	44
791	26	0	40	45
792	26	0	41	46
793	26	0	42	47
794	26	0	42	49
795	26	0	43	50
796	26	0	44	51
797	26	0	45	52
798	26	0	46	53
799	26	0	47	54
800	26	0	48	55
801	26	0	48	57
802	26	0	49	58
803	26	0	50	59
804	26	0	51	60
805	26	0	52	61
806	26	0	53	62
807	27	0	28	29
808	27	0	29	30
809	27	0	30	31
810	27	0	31	32
811	27	0	32	33
812	27	0	33	34
813	27	0	33	36
814	27	0	34	37
815	27	0	35	38
816	27	0	36	39
817	27	0	36	41
818	27	0	37	42
819	27	0	38	43
820	27	0	39	44
821	27	0	40	45
822	27	0	41	46
823	27	0	42	47
824	27	0	43	48
825	27	0	43	50
826	27	0	44	51
827	27	0	45	52
828	27	0	46	53
829	27	0	47	54
830	27	0	48	55
831	27	0	49	56
832	27	0	49	58
833	27	0	50	59
834	27	0	51	60
835	27	0	52	61
836	27	0	53	62
837	27	0	54	63
838	28	0	29	30
839	28	0	30	31
840	28	0	31	32
841	28	0	32	33
842	28	0	33	34
843	28	0	34	35
844	28	0	34	37
845	28	0	35	38
846	28	0	36	39
847	28	0	37	40
848	28	0	37	42
849	28	0	38	43
850	28	0	39	44
851	28	0	40	45
852	28	0	41	46
853	28	0	42	47
854	28	0	43	48
855	28	0	44	49
856	28	0	44	51
857	28	0	45	52
858	28	0	46	53
859	28	0	47	54
860	28	0	48	55
861	28	0	49	56
862	28	0	50	57
863	28	0	50	59
864	28	0	51	60
865	28	0	52	61
866	28	0	53	62
867	28	0	54	63
868	28	0	55	64
869	29	0	30	31
870	29	0	31	32
871	29	0	32	33
872	29	0	33	34
873	29	0	34	35
874	29	0	35	36
875	29	0	35	38
876	29	0	36	39
877	29	0	37	40
878	29	0	38	41
879	29	0	38	43
880	29	0	39	44
881	29	0	40	45
882	29	0	41	46
883	29	0	42	47
884	29	0	43	48
885	29	0	44	49
886	29	0	45	50
887	29	0	45	52
888	29	0	46	53
889	29	0	47	54
890	29	0	48	55
891	29	0	49	56
892	29	0	50	57
893	29	0	51	58
894	29	0	51	60
895	29	0	52	61
896	29	0	53	62
897	29	0	54	63
898	29	0	55	64
899	30	0	31	32
900	30	0	32	33
901	30	0	33	34
902	30	0	34	35
903	30	0	35	36
904	30	0	36	37
905	30	0	36	39
906	30	0	37	40
907	30	0	38	41
908	30	0	39	42
909	30	0	39	44
910	30	0	40	45
911	30	0	41	46
912	30	0	42	47
913	30	0	43	48
914	30	0	44	49
915	30	0	45	50
916	30	0	46	51
917	30	0	46	53
918	30	0	47	54
919	30	0	48	55
920	30	0	49	56
921	30	0	50	57
922	30	0	51	58
923	30	0	52	59
924	30	0	52	61
925	30	0	53	62
926	30	0	54	63
927	30	0	55	64
928	31	0	32	33
929	31	0	33	34
930	31	0	34	35
931	31	0	35	36
932	31	0	36	37
933	31	0	37	38
934	31	0	37	40
935	31	0	38	41
936	31	0	39	42
937	31	0	40	43
938	31	0	40	45
939	31	0	41	46
940	31	0	42	47
941	31	0	43	48
942	31	0	44	49
943	31	0	45	50
944	31	0	46	51
945	31	0	47	52
946	31	0	47	54
947	31	0	48	55
948	31	0	49	56
949	31	0	50	57
950	31	0	51	58
951	31	0	52	59
952	31	0	53	60
953	31	0	53	62
954	31	0	54	63
955	31	0	55	64
956	32	0	33	34
957	32	0	34	35
958	32	0	35	36
959	32	0	36	37
960	32	0	37	38
961	32	0	38	39
962	32	0	38	41
963	32	0	39	42
964	32	0	40	43
965	32	0	41	44
966	32	0	41	46
967	32	0	42	47
968	32	0	43	48
969	32	0	44	49
970	32	0	45	50
971	32	0	46	51
972	32	0	47	52
973	32	0	48	53
974	32	0	48	55
975	32	0	49	56
976	32	0	50	57
977	32	0	51	58
978	32	0	52	59
979	32	0	53	60
980	32	0	54	61
981	32	0	54	63
982	32	0	55	64
983	33	0	34	35
984	33	0	35	36
985	33	0	36	37
986	33	0	37	38
987	33	0	38	39
988	33	0	39	40
989	33	0	39	42
990	33	0	40	43
991	33	0	41	44
992	33	0	42	45
993	33	0	42	47
994	33	0	43	48
995	33	0	44	49
996	33	0	45	50
997	33	0	46	51
998	33	0	47	52
999	33	0	48	53
1000	33	0	49	54
1001	33	0	49	56
1002	33	0	50	57
1003	33	0	51	58
1004	33	0	52	59
1005	33	0	53	60
1006	33	0	54	61
1007	33	0	55	62
1008	33	0	55	64
1009	34	0	35	36
1010	34	0	36	37
1011	34	0	37	38
1012	34	0	38	39
1013	34	0	39	40
1014	34	0	40	41
1015	34	0	40	43
1016	34	0	41	44
1017	34	0	42	45
1018	34	0	43	46
1019	34	0	43	48
1020	34	0	44	49
1021	34	0	45	50
1022	34	0	46	51
1023	34	0	47	52
1024	34	0	48	53
1025	34	0	49	54
1026	34	0	50	55
1027	34	0	50	57
1028	34	0	51	58
1029	34	0	52	59
1030	34	0	53	60
1031	34	0	54	61
1032	34	0	55	62
1033	34	0	56	63
1034	35	0	36	37
1035	35	0	37	38
1036	35	0	38	39
1037	35	0	39	40
1038	35	0	40	41
1039	35	0	41	42
1040	35	0	41	44
1041	35	0	42	45
1042	35	0	43	46
1043	35	0	44	47
1044	35	0	44	49
1045	35	0	45	50
1046	35	0	46	51
1047	35	0	47	52
1048	35	0	48	53
1049	35	0	49	54
1050	35	0	50	55
1051	35	0	51	56
1052	35	0	51	58
1053	35	0	52	59
1054	35	0	53	60
1055	35	0	54	61
1056	35	0	55	62
1057	35	0	56	63
1058	35	0	57	64
1059	36	0	37	38
1060	36	0	38	39
1061	36	0	39	40
1062	36	0	40	41
1063	36	0	41	42
1064	36	0	42	43
1065	36	0	42	45
1066	36	0	43	46
1067	36	0	44	47
1068	36	0	45	48
1069	36	0	45	50
1070	36	0	46	51
1071	36	0	47	52
1072	36	0	48	53
1073	36	0	49	54
1074	36	0	50	55
1075	36	0	51	56
1076	36	0	52	57
1077	36	0	52	59
1078	36	0	53	60
1079	36	0	54	61
1080	36	0	55	62
1081	36	0	56	63
1082	36	0	57	64
1083	37	0	38	39
1084	37	0	39	40
1085	37	0	40	41
1086	37	0	41	42
1087	37	0	42	43
1088	37	0	43	44
1089	37	0	43	46
1090	37	0	44	47
1091	37	0	45	48
1092	37	0	46	49
1093	37	0	46	51
1094	37	0	47	52
1095	37	0	48	53
1096	37	0	49	54
1097	37	0	50	55
1098	37	0	51	56
1099	37	0	52	57
1100	37	0	53	58
1101	37	0	53	60
1102	37	0	54	61
1103	37	0	55	62
1104	37	0	56	63
1105	37	0	57	64
1106	38	0	39	40
1107	38	0	40	41
1108	38	0	41	42
1109	38	0	42	43
1110	38	0	43	44
1111	38	0	44	45
1112	38	0	44	47
1113	38	0	45	48
1114	38	0	46	49
1115	38	0	47	50
1116	38	0	47	52
1117	38	0	48	53
1118	38	0	49	54
1119	38	0	50	55
1120	38	0	51	56
1121	38	0	52	57
1122	38	0	53	58
1123	38	0	54	59
1124	38	0	54	61
1125	38	0	55	62
1126	38	0	56	63
1127	38	0	57	64
1128	39	0	40	41
1129	39	0	41	42
1130	39	0	42	43
1131	39	0	43	44
1132	39	0	44	45
1133	39	0	45	46
1134	39	0	45	48
1135	39	0	46	49
1136	39	0	47	50
1137	39	0	48	51
1138	39	0	48	53
1139	39	0	49	54
1140	39	0	50	55
1141	39	0	51	56
1142	39	0	52	57
1143	39	0	53	58
1144	39	0	54	59
1145	39	0	55	60
1146	39	0	55	62
1147	39	0	56	63
1148	39	0	57	64
1149	40	0	41	42
1150	40	0	42	43
1151	40	0	43	44
1152	40	0	44	45
1153	40	0	45	46
1154	40	0	46	47
1155	40	0	46	49
1156	40	0	47	50
1157	40	0	48	51
1158	40	0	49	52
1159	40	0	49	54
1160	40	0	50	55
1161	40	0	51	56
1162	40	0	52	57
1163	40	0	53	58
1164	40	0	54	59
1165	40	0	55	60
1166	40	0	56	61
1167	40	0	56	63
1168	40	0	57	64
1169	41	0	42	43
1170	41	0	43	44
1171	41	0	44	45
1172	41	0	45	46
1173	41	0	46	47
1174	41	0	47	48
1175	41	0	47	50
1176	41	0	48	51
1177	41	0	49	52
1178	41	0	50	53
1179	41	0	50	55
1180	41	0	51	56
1181	41	0	52	57
1182	41	0	53	58
1183	41	0	54	59
1184	41	0	55	60
1185	41	0	56	61
1186	41	0	57	62
1187	41	0	57	64
1188	42	0	43	44
1189	42	0	44	45
1190	42	0	45	46
1191	42	0	46	47
1192	42	0	47	48
1193	42	0	48	49
1194	42	0	48	51
1195	42	0	49	52
1196	42	0	50	53
1197	42	0	51	54
1198	42	0	51	56
1199	42	0	52	57
1200	42	0	53	58
1201	42	0	54	59
1202	42	0	55	60
1203	42	0	56	61
1204	42	0	57	62
1205	42	0	58	63
1206	43	0	44	45
1207	43	0	45	46
1208	43	0	46	47
1209	43	0	47	48
1210	43	0	48	49
1211	43	0	49	50
1212	43	0	49	52
1213	43	0	50	53
1214	43	0	51	54
1215	43	0	52	55
1216	43	0	52	57
1217	43	0	53	58
1218	43	0	54	59
1219	43	0	55	60
1220	43	0	56	61
1221	43	0	57	62
1222	43	0	58	63
1223	43	0	59	64
1224	44	0	45	46
1225	44	0	46	47
1226	44	0	47	48
1227	44	0	48	49
1228	44	0	49	50
1229	44	0	50	51
1230	44	0	50	53
1231	44	0	51	54
1232	44	0	52	55
1233	44	0	53	56
1234	44	0	53	58
1235	44	0	54	59
1236	44	0	55	60
1237	44	0	56	61
1238	44	0	57	62
1239	44	0	58	63
1240	44	0	59	64
1241	45	0	46	47
1242	45	0	47	48
1243	45	0	48	49
1244	45	0	49	50
1245	45	0	50	51
1246	45	0	51	52
1247	45	0	51	54
1248	45	0	52	55
1249	45	0	53	56
1250	45	0	54	57
1251	45	0	54	59
1252	45	0	55	60
1253	45	0	56	61
1254	45	0	57	62
1255	45	0	58	63
1256	45	0	59	64
1257	46	0	47	48
1258	46	0	48	49
1259	46	0	49	50
1260	46	0	50	51
1261	46	0	51	52
1262	46	0	52	53
1263	46	0	52	55
1264	46	0	53	56
1265	46	0	54	57
1266	46	0	55	58
1267	46	0	55	60
1268	46	0	56	61
1269	46	0	57	62
1270	46	0	58	63
1271	46	0	59	64
1272	47	0	48	49
1273	47	0	49	50
1274	47	0	50	51
1275	47	0	51	52
1276	47	0	52	53
1277	47	0	53	54
1278	47	0	53	56
1279	47	0	54	57
1280	47	0	55	58
1281	47	0	56	59
1282	47	0	56	61
1283	47	0	57	62
1284	47	0	58	63
1285	47	0	59	64
1286	48	0	49	50
1287	48	0	50	51
1288	48	0	51	52
1289	48	0	52	53
1290	48	0	53	54
1291	48	0	54	55
1292	48	0	54	57
1293	48	0	55	58
1294	48	0	56	59
1295	48	0	57	60
1296	48	0	57	62
1297	48	0	58	63
1298	48	0	59	64
1299	49	0	50	51
1300	49	0	51	52
1301	49	0	52	53
1302	49	0	53	54
1303	49	0	54	55
1304	49	0	55	56
1305	49	0	55	58
1306	49	0	56	59
1307	49	0	57	60
1308	49	0	58	61
